seqnames	start	end	width	strand	ratio	read.corrected
16	33885000	33889999	5000	*	1.35412036777004	1.35412036777004
16	33890000	33894999	5000	*	1.39797183254578	1.39797183254578
16	33895000	33899999	5000	*	1.36574588557443	1.36574588557443
16	33900000	33904999	5000	*	1.3539201681044	1.3539201681044
16	33905000	33909999	5000	*	1.30071245750935	1.30071245750935
16	33910000	33914999	5000	*	1.32747181604766	1.32747181604766
16	33915000	33919999	5000	*	1.2410299262309	1.2410299262309
16	33920000	33924999	5000	*	1.29705148354139	1.29705148354139
16	33925000	33929999	5000	*	1.25833576685662	1.25833576685662
16	33930000	33934999	5000	*	1.29213491804629	1.29213491804629
16	33935000	33939999	5000	*	1.2043709762938	1.2043709762938
16	33940000	33944999	5000	*	1.14891256711732	1.14891256711732
16	33945000	33949999	5000	*	1.17934998288216	1.17934998288216
16	33950000	33954999	5000	*	1.14253894695824	1.14253894695824
16	33955000	33959999	5000	*	1.15863621495982	1.15863621495982
16	33960000	33964999	5000	*	1.24752561618832	1.24752561618832
16	33965000	33969999	5000	*	1.14060107870772	1.14060107870772
16	33970000	33974999	5000	*	1.13131208719363	1.13131208719363
16	33975000	33979999	5000	*	1.1428334525883	1.1428334525883
16	33980000	33984999	5000	*	1.16880661587877	1.16880661587877
16	33985000	33989999	5000	*	1.17024621103903	1.17024621103903
16	33990000	33994999	5000	*	1.00563899857392	1.00563899857392
16	33995000	33999999	5000	*	1.19546241733261	1.19546241733261
16	34000000	34004999	5000	*	1.26148090841999	1.26148090841999
16	34005000	34009999	5000	*	1.14672229424608	1.14672229424608
16	34010000	34014999	5000	*	1.15458708368526	1.15458708368526
16	34015000	34019999	5000	*	1.29643964009726	1.29643964009726
16	34020000	34024999	5000	*	1.24312615405056	1.24312615405056
16	34170000	34174999	5000	*	1.21691881471574	1.21691881471574
16	34175000	34179999	5000	*	1.07858916354506	1.07858916354506
16	34180000	34184999	5000	*	1.05170962625376	1.05170962625376
16	34185000	34189999	5000	*	1.00118326990847	1.00118326990847
16	34190000	34194999	5000	*	1.04057986159324	1.04057986159324
16	34195000	34199999	5000	*	1.04282359398041	1.04282359398041
16	34200000	34204999	5000	*	1.1061783250715	1.1061783250715
16	34205000	34209999	5000	*	1.08876516567363	1.08876516567363
16	34210000	34214999	5000	*	1.06535317273113	1.06535317273113
16	34215000	34219999	5000	*	1.04930552905037	1.04930552905037
16	34220000	34224999	5000	*	1.06984483434796	1.06984483434796
16	34225000	34229999	5000	*	1.12373730268905	1.12373730268905
16	34230000	34234999	5000	*	1.01739858152209	1.01739858152209
16	34235000	34239999	5000	*	1.13352458677102	1.13352458677102
16	34240000	34244999	5000	*	1.09481133139454	1.09481133139454
16	34245000	34249999	5000	*	1.10402707048519	1.10402707048519
16	34250000	34254999	5000	*	1.0478276017137	1.0478276017137
16	34255000	34259999	5000	*	1.04547158858871	1.04547158858871
16	34260000	34264999	5000	*	1.12474629306413	1.12474629306413
16	34265000	34269999	5000	*	1.06089521726894	1.06089521726894
16	34270000	34274999	5000	*	1.05945153123565	1.05945153123565
16	34275000	34279999	5000	*	1.08869951211499	1.08869951211499
16	34280000	34284999	5000	*	1.04851644170355	1.04851644170355
16	34285000	34289999	5000	*	1.10372487104529	1.10372487104529
16	34290000	34294999	5000	*	1.05552697903253	1.05552697903253
16	34295000	34299999	5000	*	1.11364733009922	1.11364733009922
16	34300000	34304999	5000	*	1.05333904993638	1.05333904993638
16	34305000	34309999	5000	*	1.07143424592653	1.07143424592653
16	34310000	34314999	5000	*	1.16147593017795	1.16147593017795
16	34315000	34319999	5000	*	1.07363693967806	1.07363693967806
16	34320000	34324999	5000	*	1.07156684199377	1.07156684199377
16	34325000	34329999	5000	*	1.11156888807602	1.11156888807602
16	34330000	34334999	5000	*	1.04546578953899	1.04546578953899
16	34335000	34339999	5000	*	1.04872941638993	1.04872941638993
16	34340000	34344999	5000	*	1.05068053806448	1.05068053806448
16	34345000	34349999	5000	*	1.05528714024054	1.05528714024054
16	34350000	34354999	5000	*	1.0483911280675	1.0483911280675
16	34355000	34359999	5000	*	1.09317908826192	1.09317908826192
16	34360000	34364999	5000	*	1.05749988383926	1.05749988383926
16	34365000	34369999	5000	*	1.11572437736898	1.11572437736898
16	34370000	34374999	5000	*	1.0236452823343	1.0236452823343
16	34375000	34379999	5000	*	1.05501414235395	1.05501414235395
16	34380000	34384999	5000	*	1.01987618757965	1.01987618757965
16	34385000	34389999	5000	*	1.06576546255344	1.06576546255344
16	34390000	34394999	5000	*	1.10877063115726	1.10877063115726
16	34395000	34399999	5000	*	1.11282090491933	1.11282090491933
16	34400000	34404999	5000	*	1.13382541535226	1.13382541535226
16	34405000	34409999	5000	*	1.05717979685537	1.05717979685537
16	34410000	34414999	5000	*	1.05705753098685	1.05705753098685
16	34415000	34419999	5000	*	1.05299865903309	1.05299865903309
16	34420000	34424999	5000	*	1.08869563164125	1.08869563164125
16	34425000	34429999	5000	*	1.05475752651815	1.05475752651815
16	34430000	34434999	5000	*	1.08792695456709	1.08792695456709
16	34435000	34439999	5000	*	1.04138995818153	1.04138995818153
16	34440000	34444999	5000	*	1.06344314181417	1.06344314181417
16	34445000	34449999	5000	*	1.03363498857097	1.03363498857097
16	34450000	34454999	5000	*	1.07173095932585	1.07173095932585
16	34455000	34459999	5000	*	1.09554286117246	1.09554286117246
16	34460000	34464999	5000	*	1.07288706917473	1.07288706917473
16	34465000	34469999	5000	*	1.11224562746932	1.11224562746932
16	34470000	34474999	5000	*	1.08316938912951	1.08316938912951
16	34475000	34479999	5000	*	1.0678694653158	1.0678694653158
16	34480000	34484999	5000	*	1.08666916947252	1.08666916947252
16	34485000	34489999	5000	*	1.003123065043	1.003123065043
16	34490000	34494999	5000	*	1.08894852802333	1.08894852802333
16	34495000	34499999	5000	*	1.01565341121852	1.01565341121852
16	34500000	34504999	5000	*	1.04689977447703	1.04689977447703
16	34505000	34509999	5000	*	1.06553647003661	1.06553647003661
16	34510000	34514999	5000	*	1.06978671297382	1.06978671297382
16	34515000	34519999	5000	*	1.01494492595616	1.01494492595616
16	34520000	34524999	5000	*	1.08722288201058	1.08722288201058
16	34525000	34529999	5000	*	1.05930931918831	1.05930931918831
16	34530000	34534999	5000	*	1.03955282486625	1.03955282486625
16	34535000	34539999	5000	*	1.09559424018538	1.09559424018538
16	34540000	34544999	5000	*	1.01259037109076	1.01259037109076
16	34545000	34549999	5000	*	1.04280412917093	1.04280412917093
16	34550000	34554999	5000	*	1.05760382467299	1.05760382467299
16	34555000	34559999	5000	*	1.08073788326462	1.08073788326462
16	34560000	34564999	5000	*	1.02556335288748	1.02556335288748
16	34565000	34569999	5000	*	1.02580681642646	1.02580681642646
16	34570000	34574999	5000	*	1.04391987661115	1.04391987661115
16	34575000	34579999	5000	*	1.09092072687563	1.09092072687563
16	34580000	34584999	5000	*	1.08163900326	1.08163900326
16	34585000	34589999	5000	*	1.06448625943821	1.06448625943821
16	34590000	34594999	5000	*	1.05113514610032	1.05113514610032
16	34595000	34599999	5000	*	1.03526948746816	1.03526948746816
16	34600000	34604999	5000	*	1.04993787402539	1.04993787402539
16	34605000	34609999	5000	*	1.02862841822825	1.02862841822825
16	34610000	34614999	5000	*	1.04829318665284	1.04829318665284
16	34615000	34619999	5000	*	1.14983570197656	1.14983570197656
16	34620000	34624999	5000	*	1.10526481973923	1.10526481973923
16	34625000	34629999	5000	*	0.95373344993961	0.95373344993961
16	34630000	34634999	5000	*	1.09357654318284	1.09357654318284
16	34635000	34639999	5000	*	1.07427956211382	1.07427956211382
16	34640000	34644999	5000	*	1.07440657124175	1.07440657124175
16	34645000	34649999	5000	*	1.06376785208039	1.06376785208039
16	34650000	34654999	5000	*	1.12298788511622	1.12298788511622
16	34655000	34659999	5000	*	1.05302466668491	1.05302466668491
16	34660000	34664999	5000	*	1.1114403660168	1.1114403660168
16	34665000	34669999	5000	*	1.07588762294498	1.07588762294498
16	34670000	34674999	5000	*	1.03391691821125	1.03391691821125
16	34675000	34679999	5000	*	1.10305193650287	1.10305193650287
16	34680000	34684999	5000	*	1.03608630313667	1.03608630313667
16	34685000	34689999	5000	*	1.16383370116147	1.16383370116147
16	34690000	34694999	5000	*	1.07932827000973	1.07932827000973
16	34695000	34699999	5000	*	1.11226491090981	1.11226491090981
16	34700000	34704999	5000	*	1.01224123143237	1.01224123143237
16	34705000	34709999	5000	*	1.08641462521164	1.08641462521164
16	34710000	34714999	5000	*	1.10436448089779	1.10436448089779
16	34715000	34719999	5000	*	1.08711826814502	1.08711826814502
16	34720000	34724999	5000	*	1.0946502830372	1.0946502830372
16	34725000	34729999	5000	*	1.07289351392118	1.07289351392118
16	34730000	34734999	5000	*	1.11096045839443	1.11096045839443
16	34735000	34739999	5000	*	1.05269751116204	1.05269751116204
16	34740000	34744999	5000	*	1.08533478238531	1.08533478238531
16	34745000	34749999	5000	*	1.0729062207672	1.0729062207672
16	34750000	34754999	5000	*	1.11848318315446	1.11848318315446
16	34755000	34759999	5000	*	1.11611214840213	1.11611214840213
16	34760000	34764999	5000	*	1.11480039222533	1.11480039222533
16	34765000	34769999	5000	*	1.06101392820382	1.06101392820382
16	34770000	34774999	5000	*	1.11847840169433	1.11847840169433
16	34775000	34779999	5000	*	1.10084734560227	1.10084734560227
16	34780000	34784999	5000	*	1.01228932458549	1.01228932458549
16	34785000	34789999	5000	*	1.12540543778219	1.12540543778219
16	34790000	34794999	5000	*	1.01350064586873	1.01350064586873
16	34795000	34799999	5000	*	1.05921707783493	1.05921707783493
16	34800000	34804999	5000	*	1.03454767300183	1.03454767300183
16	34805000	34809999	5000	*	1.04559898590298	1.04559898590298
16	34810000	34814999	5000	*	1.09321117533109	1.09321117533109
16	34815000	34819999	5000	*	1.03871124896934	1.03871124896934
16	34820000	34824999	5000	*	1.07901684551633	1.07901684551633
16	34825000	34829999	5000	*	1.09425975129724	1.09425975129724
16	34830000	34834999	5000	*	1.03046988588159	1.03046988588159
16	34835000	34839999	5000	*	1.07912018075455	1.07912018075455
16	34840000	34844999	5000	*	1.10577840278178	1.10577840278178
16	34845000	34849999	5000	*	Inf	Inf
16	34850000	34854999	5000	*	1.14604752490942	1.14604752490942
16	34855000	34859999	5000	*	1.05643016500972	1.05643016500972
16	34860000	34864999	5000	*	1.10156226881126	1.10156226881126
16	34865000	34869999	5000	*	1.10251415672333	1.10251415672333
16	34870000	34874999	5000	*	1.04631701911355	1.04631701911355
16	34875000	34879999	5000	*	1.04104980480901	1.04104980480901
16	34880000	34884999	5000	*	1.16928680970636	1.16928680970636
16	34885000	34889999	5000	*	1.09692976202673	1.09692976202673
16	34890000	34894999	5000	*	1.01068272777278	1.01068272777278
16	34895000	34899999	5000	*	1.09808284910502	1.09808284910502
16	34900000	34904999	5000	*	1.15757777006378	1.15757777006378
16	34905000	34909999	5000	*	1.09294404624646	1.09294404624646
16	34910000	34914999	5000	*	1.04052722415168	1.04052722415168
16	34915000	34919999	5000	*	1.08005404127369	1.08005404127369
16	34920000	34924999	5000	*	1.07010538912208	1.07010538912208
16	34925000	34929999	5000	*	1.06877782953456	1.06877782953456
16	34930000	34934999	5000	*	1.10131231084212	1.10131231084212
16	34935000	34939999	5000	*	1.05032206452489	1.05032206452489
16	34940000	34944999	5000	*	1.07833200846068	1.07833200846068
16	34945000	34949999	5000	*	1.03357946085375	1.03357946085375
16	34950000	34954999	5000	*	1.12809047279751	1.12809047279751
16	34955000	34959999	5000	*	1.06288826909731	1.06288826909731
16	34960000	34964999	5000	*	1.02801590180514	1.02801590180514
16	34965000	34969999	5000	*	1.07497791930154	1.07497791930154
16	34970000	34974999	5000	*	1.06957719274665	1.06957719274665
16	34975000	34979999	5000	*	1.14073406858341	1.14073406858341
16	34980000	34984999	5000	*	1.00739833738829	1.00739833738829
16	34985000	34989999	5000	*	1.07190655172884	1.07190655172884
16	34990000	34994999	5000	*	1.11493380801747	1.11493380801747
16	34995000	34999999	5000	*	1.09345466663327	1.09345466663327
16	35000000	35004999	5000	*	1.01406280985924	1.01406280985924
16	35005000	35009999	5000	*	1.09750126269468	1.09750126269468
16	35010000	35014999	5000	*	1.05722843471124	1.05722843471124
16	35015000	35019999	5000	*	1.06076611146464	1.06076611146464
16	35020000	35024999	5000	*	1.06735654792004	1.06735654792004
16	35025000	35029999	5000	*	1.0823129588512	1.0823129588512
16	35030000	35034999	5000	*	1.13405272644629	1.13405272644629
16	35035000	35039999	5000	*	1.07509545476369	1.07509545476369
16	35040000	35044999	5000	*	1.08198816035727	1.08198816035727
16	35045000	35049999	5000	*	1.05431824926208	1.05431824926208
16	35050000	35054999	5000	*	1.12892521818307	1.12892521818307
16	35055000	35059999	5000	*	1.07291958277298	1.07291958277298
16	35060000	35064999	5000	*	1.01868834905458	1.01868834905458
16	35065000	35069999	5000	*	1.11402596118865	1.11402596118865
16	35070000	35074999	5000	*	1.12835013427282	1.12835013427282
16	35075000	35079999	5000	*	1.08011819362208	1.08011819362208
16	35080000	35084999	5000	*	1.0709070201566	1.0709070201566
16	35085000	35089999	5000	*	0.992205878936366	0.992205878936366
16	35090000	35094999	5000	*	1.0540587648756	1.0540587648756
16	35095000	35099999	5000	*	1.09414486312842	1.09414486312842
16	35100000	35104999	5000	*	1.08395060821353	1.08395060821353
16	35105000	35109999	5000	*	1.0201228703774	1.0201228703774
16	35110000	35114999	5000	*	1.1152282748593	1.1152282748593
16	35115000	35119999	5000	*	1.06799431011892	1.06799431011892
16	35120000	35124999	5000	*	1.08213468355503	1.08213468355503
16	35125000	35129999	5000	*	1.0714721645343	1.0714721645343
16	35130000	35134999	5000	*	1.05396419535283	1.05396419535283
16	35135000	35139999	5000	*	1.08088607735861	1.08088607735861
16	35140000	35144999	5000	*	1.05824465136924	1.05824465136924
16	35145000	35149999	5000	*	0.906637909344132	0.906637909344132
16	35150000	35154999	5000	*	0.927416761018806	0.927416761018806
16	35155000	35159999	5000	*	0.923567289511696	0.923567289511696
16	35160000	35164999	5000	*	0.96931224515245	0.96931224515245
16	35165000	35169999	5000	*	0.960605955677378	0.960605955677378
16	35170000	35174999	5000	*	1.02283392818693	1.02283392818693
16	35175000	35179999	5000	*	0.985485790994229	0.985485790994229
16	35180000	35184999	5000	*	1.12944757046488	1.12944757046488
16	35185000	35189999	5000	*	0.956105048518192	0.956105048518192
16	35190000	35194999	5000	*	0.990891534721865	0.990891534721865
16	35195000	35199999	5000	*	0.930390275185261	0.930390275185261
16	35200000	35204999	5000	*	0.996618791359098	0.996618791359098
16	35205000	35209999	5000	*	0.975076995142441	0.975076995142441
16	35210000	35214999	5000	*	1.01362292610108	1.01362292610108
16	35215000	35219999	5000	*	1.00919304471743	1.00919304471743
16	35220000	35224999	5000	*	0.960489861616276	0.960489861616276
16	35225000	35229999	5000	*	1.00529086257531	1.00529086257531
16	35230000	35234999	5000	*	1.09947018784549	1.09947018784549
16	35235000	35239999	5000	*	0.937700718561177	0.937700718561177
16	35240000	35244999	5000	*	0.973193087026801	0.973193087026801
16	35245000	35249999	5000	*	0.982136040498636	0.982136040498636
16	35250000	35254999	5000	*	0.9677081309106	0.9677081309106
16	35255000	35259999	5000	*	0.983763942088203	0.983763942088203
16	35260000	35264999	5000	*	1.02014963355128	1.02014963355128
16	35265000	35269999	5000	*	1.00432328315852	1.00432328315852
16	35270000	35274999	5000	*	0.963986734903839	0.963986734903839
16	35275000	35279999	5000	*	1.00701123626362	1.00701123626362
16	35280000	35284999	5000	*	0.972027348942529	0.972027348942529
16	35285000	35289999	5000	*	0.929859771174134	0.929859771174134
16	46385000	46389999	5000	*	0.795109740018596	0.795109740018596
16	46390000	46394999	5000	*	0.86733447660759	0.86733447660759
16	46395000	46399999	5000	*	0.799839441064349	0.799839441064349
16	46400000	46404999	5000	*	0.576691820243576	0.576691820243576
16	46405000	46409999	5000	*	0.680134275290326	0.680134275290326
16	46410000	46414999	5000	*	0.737237564205041	0.737237564205041
16	46415000	46419999	5000	*	0.805686231908102	0.805686231908102
16	46420000	46424999	5000	*	0.901768335794328	0.901768335794328
16	46425000	46429999	5000	*	0.763905634244431	0.763905634244431
16	46430000	46434999	5000	*	0.735203439373349	0.735203439373349
16	46435000	46439999	5000	*	0.857247510616372	0.857247510616372
16	46440000	46444999	5000	*	0.871321422883626	0.871321422883626
16	46445000	46449999	5000	*	0.819963956250045	0.819963956250045
16	46450000	46454999	5000	*	0.932998844797923	0.932998844797923
16	46455000	46459999	5000	*	0.937789120471261	0.937789120471261
16	46460000	46464999	5000	*	0.868100966234786	0.868100966234786
16	46465000	46469999	5000	*	0.988922778460231	0.988922778460231
16	46470000	46474999	5000	*	0.998381338795924	0.998381338795924
16	46475000	46479999	5000	*	0.912520298931408	0.912520298931408
16	46480000	46484999	5000	*	0.930568972203359	0.930568972203359
16	46485000	46489999	5000	*	0.848755747247303	0.848755747247303
16	46490000	46494999	5000	*	0.885951396543545	0.885951396543545
16	46495000	46499999	5000	*	1.03571698668535	1.03571698668535
16	46500000	46504999	5000	*	0.815306831290384	0.815306831290384
16	46505000	46509999	5000	*	0.758071102863804	0.758071102863804
16	46510000	46514999	5000	*	0.771682720901972	0.771682720901972
16	46515000	46519999	5000	*	0.785595185235209	0.785595185235209
16	46520000	46524999	5000	*	0.745154619724519	0.745154619724519
16	46525000	46529999	5000	*	0.774479589861667	0.774479589861667
16	46530000	46534999	5000	*	0.792832041252552	0.792832041252552
16	46535000	46539999	5000	*	0.796679383542558	0.796679383542558
16	46540000	46544999	5000	*	0.829935655536348	0.829935655536348
16	46545000	46549999	5000	*	0.74420515917426	0.74420515917426
16	46550000	46554999	5000	*	0.730619739703279	0.730619739703279
16	46555000	46559999	5000	*	0.766952923524063	0.766952923524063
16	46560000	46564999	5000	*	0.771063172690435	0.771063172690435
16	46565000	46569999	5000	*	0.759035216203756	0.759035216203756
16	46570000	46574999	5000	*	0.834250602178868	0.834250602178868
16	46575000	46579999	5000	*	0.772817290806204	0.772817290806204
16	46580000	46584999	5000	*	0.793748190385057	0.793748190385057
16	46585000	46589999	5000	*	0.773714721713489	0.773714721713489
16	46590000	46594999	5000	*	0.839855022106474	0.839855022106474
16	46595000	46599999	5000	*	0.807442226562314	0.807442226562314
16	46600000	46604999	5000	*	0.720261519180289	0.720261519180289
16	46605000	46609999	5000	*	0.700446036838326	0.700446036838326
16	46610000	46614999	5000	*	0.758865040354054	0.758865040354054
16	46615000	46619999	5000	*	0.771189972975507	0.771189972975507
16	46620000	46624999	5000	*	0.79843209582552	0.79843209582552
16	46625000	46629999	5000	*	0.771145548070159	0.771145548070159
16	46630000	46634999	5000	*	0.808089973834743	0.808089973834743
16	46635000	46639999	5000	*	0.759446381938963	0.759446381938963
16	46640000	46644999	5000	*	0.813953143537819	0.813953143537819
16	46645000	46649999	5000	*	0.794785156275222	0.794785156275222
16	46650000	46654999	5000	*	0.747892901964169	0.747892901964169
16	46655000	46659999	5000	*	0.827066355621955	0.827066355621955
16	46660000	46664999	5000	*	0.834737849677844	0.834737849677844
16	46665000	46669999	5000	*	0.852479333167152	0.852479333167152
16	46670000	46674999	5000	*	0.810650501539809	0.810650501539809
16	46675000	46679999	5000	*	0.838761867978898	0.838761867978898
16	46680000	46684999	5000	*	0.799713875961982	0.799713875961982
16	46685000	46689999	5000	*	0.848970012422464	0.848970012422464
16	46690000	46694999	5000	*	0.778827091775051	0.778827091775051
16	46695000	46699999	5000	*	0.779589004078165	0.779589004078165
16	46700000	46704999	5000	*	0.801083043403261	0.801083043403261
16	46705000	46709999	5000	*	0.769345277182508	0.769345277182508
16	46710000	46714999	5000	*	0.781609944884914	0.781609944884914
16	46715000	46719999	5000	*	0.807709575649648	0.807709575649648
16	46720000	46724999	5000	*	0.784372271613791	0.784372271613791
16	46725000	46729999	5000	*	0.861611807959081	0.861611807959081
16	46730000	46734999	5000	*	0.799664771032583	0.799664771032583
16	46735000	46739999	5000	*	0.774490261929405	0.774490261929405
16	46740000	46744999	5000	*	0.766898539839602	0.766898539839602
16	46745000	46749999	5000	*	0.789461264145082	0.789461264145082
16	46750000	46754999	5000	*	0.782511217005229	0.782511217005229
16	46755000	46759999	5000	*	0.756340898090824	0.756340898090824
16	46760000	46764999	5000	*	0.79280285331925	0.79280285331925
16	46765000	46769999	5000	*	0.762897347276973	0.762897347276973
16	46770000	46774999	5000	*	0.782739024021971	0.782739024021971
16	46775000	46779999	5000	*	0.776295072037865	0.776295072037865
16	46780000	46784999	5000	*	0.790347760089478	0.790347760089478
16	46785000	46789999	5000	*	0.849490557429815	0.849490557429815
16	46790000	46794999	5000	*	0.796804637464871	0.796804637464871
16	46795000	46799999	5000	*	0.809176130174772	0.809176130174772
16	46800000	46804999	5000	*	0.79130235651605	0.79130235651605
16	46805000	46809999	5000	*	0.77756436879587	0.77756436879587
16	46810000	46814999	5000	*	0.819384644523341	0.819384644523341
16	46815000	46819999	5000	*	0.809140066613731	0.809140066613731
16	46820000	46824999	5000	*	0.810236716412122	0.810236716412122
16	46825000	46829999	5000	*	0.834585807665461	0.834585807665461
16	46830000	46834999	5000	*	0.813995581412943	0.813995581412943
16	46835000	46839999	5000	*	0.824064647023427	0.824064647023427
16	46840000	46844999	5000	*	0.789209397402446	0.789209397402446
16	46845000	46849999	5000	*	0.813107048084738	0.813107048084738
16	46850000	46854999	5000	*	0.847758823380042	0.847758823380042
16	46855000	46859999	5000	*	0.76480102351921	0.76480102351921
16	46860000	46864999	5000	*	0.810276062483973	0.810276062483973
16	46865000	46869999	5000	*	0.802519295590221	0.802519295590221
16	46870000	46874999	5000	*	0.807584530627721	0.807584530627721
16	46875000	46879999	5000	*	0.824009605549233	0.824009605549233
16	46880000	46884999	5000	*	0.747816031233393	0.747816031233393
16	46885000	46889999	5000	*	0.791763600810841	0.791763600810841
16	46890000	46894999	5000	*	0.812271750340997	0.812271750340997
16	46895000	46899999	5000	*	0.858427856507548	0.858427856507548
16	46900000	46904999	5000	*	0.828406212951632	0.828406212951632
16	46905000	46909999	5000	*	0.796008713483183	0.796008713483183
16	46910000	46914999	5000	*	0.748928377741508	0.748928377741508
16	46915000	46919999	5000	*	0.776990385964029	0.776990385964029
16	46920000	46924999	5000	*	0.760970882185719	0.760970882185719
16	46925000	46929999	5000	*	0.77738744530352	0.77738744530352
16	46930000	46934999	5000	*	0.809659839743937	0.809659839743937
16	46935000	46939999	5000	*	0.832713579965408	0.832713579965408
16	46940000	46944999	5000	*	0.768989035526671	0.768989035526671
16	46945000	46949999	5000	*	0.75857330003469	0.75857330003469
16	46950000	46954999	5000	*	0.817479857800149	0.817479857800149
16	46955000	46959999	5000	*	0.787434420659637	0.787434420659637
16	46960000	46964999	5000	*	0.752843027703156	0.752843027703156
16	46965000	46969999	5000	*	0.801816004383513	0.801816004383513
16	46970000	46974999	5000	*	0.785050414289877	0.785050414289877
16	46975000	46979999	5000	*	0.747174991538392	0.747174991538392
16	46980000	46984999	5000	*	0.85099039009043	0.85099039009043
16	46985000	46989999	5000	*	0.79892818890769	0.79892818890769
16	46990000	46994999	5000	*	0.826285767670877	0.826285767670877
16	46995000	46999999	5000	*	0.750083761635069	0.750083761635069
16	47000000	47004999	5000	*	0.786054596029218	0.786054596029218
16	47005000	47009999	5000	*	0.769280708459869	0.769280708459869
16	47010000	47014999	5000	*	0.757380196758681	0.757380196758681
16	47015000	47019999	5000	*	0.791371055815322	0.791371055815322
16	47020000	47024999	5000	*	0.731019680780672	0.731019680780672
16	47025000	47029999	5000	*	0.791324143754831	0.791324143754831
16	47030000	47034999	5000	*	0.834002846172493	0.834002846172493
16	47035000	47039999	5000	*	0.763655301259195	0.763655301259195
16	47040000	47044999	5000	*	0.793016053699211	0.793016053699211
16	47045000	47049999	5000	*	0.884642413371993	0.884642413371993
16	47050000	47054999	5000	*	0.797259958028563	0.797259958028563
16	47055000	47059999	5000	*	0.810747655802813	0.810747655802813
16	47060000	47064999	5000	*	0.77636779353171	0.77636779353171
16	47065000	47069999	5000	*	0.779095528359945	0.779095528359945
16	47070000	47074999	5000	*	0.735562588676481	0.735562588676481
16	47075000	47079999	5000	*	0.818552352123672	0.818552352123672
16	47080000	47084999	5000	*	0.746565468705335	0.746565468705335
16	47085000	47089999	5000	*	0.817291158137661	0.817291158137661
16	47090000	47094999	5000	*	0.782428451693938	0.782428451693938
16	47095000	47099999	5000	*	0.743537582055152	0.743537582055152
16	47100000	47104999	5000	*	0.812286967506615	0.812286967506615
16	47105000	47109999	5000	*	0.824469262068592	0.824469262068592
16	47110000	47114999	5000	*	0.763429323733527	0.763429323733527
16	47115000	47119999	5000	*	0.802010055575837	0.802010055575837
16	47120000	47124999	5000	*	0.773166682798491	0.773166682798491
16	47125000	47129999	5000	*	0.787191411183057	0.787191411183057
16	47130000	47134999	5000	*	0.777679503727976	0.777679503727976
16	47135000	47139999	5000	*	0.79131054704685	0.79131054704685
16	47140000	47144999	5000	*	0.800694882684486	0.800694882684486
16	47145000	47149999	5000	*	0.811635428232367	0.811635428232367
16	47150000	47154999	5000	*	0.814719115636642	0.814719115636642
16	47155000	47159999	5000	*	0.761591227222107	0.761591227222107
16	47160000	47164999	5000	*	0.798257876841338	0.798257876841338
16	47165000	47169999	5000	*	0.792101868194931	0.792101868194931
16	47170000	47174999	5000	*	0.792328433831854	0.792328433831854
16	47175000	47179999	5000	*	0.841775802365968	0.841775802365968
16	47180000	47184999	5000	*	0.75603074560684	0.75603074560684
16	47185000	47189999	5000	*	0.785888158546556	0.785888158546556
16	47190000	47194999	5000	*	0.812246205860234	0.812246205860234
16	47195000	47199999	5000	*	0.763059659273627	0.763059659273627
16	47200000	47204999	5000	*	0.785132749616288	0.785132749616288
16	47205000	47209999	5000	*	0.777645412592048	0.777645412592048
16	47210000	47214999	5000	*	0.786092911048428	0.786092911048428
16	47215000	47219999	5000	*	0.783203464602033	0.783203464602033
16	47220000	47224999	5000	*	0.835918447638658	0.835918447638658
16	47225000	47229999	5000	*	0.797892599207823	0.797892599207823
16	47230000	47234999	5000	*	0.763001347948169	0.763001347948169
16	47235000	47239999	5000	*	0.767891328860617	0.767891328860617
16	47240000	47244999	5000	*	0.792427851622644	0.792427851622644
16	47245000	47249999	5000	*	0.814581047519405	0.814581047519405
16	47250000	47254999	5000	*	0.722618402589351	0.722618402589351
16	47255000	47259999	5000	*	0.837489319535878	0.837489319535878
16	47260000	47264999	5000	*	0.807051322341851	0.807051322341851
16	47265000	47269999	5000	*	0.788860218673563	0.788860218673563
16	47270000	47274999	5000	*	0.805824846522165	0.805824846522165
16	47275000	47279999	5000	*	0.826522728072654	0.826522728072654
16	47280000	47284999	5000	*	0.774983686324771	0.774983686324771
16	47285000	47289999	5000	*	0.751628952749605	0.751628952749605
16	47290000	47294999	5000	*	0.76371728949474	0.76371728949474
16	47295000	47299999	5000	*	0.739500101989241	0.739500101989241
16	47300000	47304999	5000	*	0.789098654180887	0.789098654180887
16	47305000	47309999	5000	*	0.777253586461292	0.777253586461292
16	47310000	47314999	5000	*	0.795528704035361	0.795528704035361
16	47315000	47319999	5000	*	0.74943433333956	0.74943433333956
16	47320000	47324999	5000	*	0.767338526501213	0.767338526501213
16	47325000	47329999	5000	*	0.760545028213132	0.760545028213132
16	47330000	47334999	5000	*	0.762240160774274	0.762240160774274
16	47335000	47339999	5000	*	0.79379941840195	0.79379941840195
16	47340000	47344999	5000	*	0.741119596059668	0.741119596059668
16	47345000	47349999	5000	*	0.752356770749122	0.752356770749122
16	47350000	47354999	5000	*	0.809676908731652	0.809676908731652
16	47355000	47359999	5000	*	0.78036191184425	0.78036191184425
16	47360000	47364999	5000	*	0.745978882934449	0.745978882934449
16	47365000	47369999	5000	*	0.75678065098599	0.75678065098599
16	47370000	47374999	5000	*	0.779645396739736	0.779645396739736
16	47375000	47379999	5000	*	0.778593810204211	0.778593810204211
